home_strength,away_strength,home_yards,away_yards,home_turnovers,away_turnovers,home_third_down_pct,away_third_down_pct,home_time_possession,home_injuries,away_injuries,weather,stadium_type,rest_advantage,home_advantage,spread_line,total_line,home_expected_score,away_expected_score,home_actual_score,away_actual_score,home_win,strength_diff,yards_diff,turnover_diff,third_down_diff,point_differential,total_points,is_close_game,is_high_scoring
43.98402961605505,35.77114374024776,382.04207816676296,337.103617256548,2,1,0.36774879398872073,0.3527569383878181,33.72373633589632,3,0,3,0,-5,3.81286211883896,-9.012692896484252,53.91174611084299,27.112470164065,18.70039195477396,24,17,1,8.212885875807288,44.938460910214985,-1,0.01499185560090266,7,41,1,0
51.102423224829934,32.740687621908556,502.2292096176319,353.2653543718321,3,2,0.4518112697722474,0.18731598268236255,30.316036056976227,3,2,1,0,-5,4.123541781691516,-17.464138121047704,49.45137452798956,30.264827750509504,15.858714031182014,35,19,1,18.361735602921378,148.96385524579983,-1,0.26449528708988485,16,54,0,1
40.92753726005336,65.76025168990034,302.3026722735369,397.57553500433653,1,1,0.455172410994542,0.41726179815543774,26.623569070365015,3,1,3,2,1,1.4135363815736657,11.07702447527022,44.28236229314592,15.460376341216511,27.953160040357155,14,32,0,-24.83271442984698,-95.2728627307996,0,0.03791061283910424,-18,46,0,1
32.738845066824716,45.324456271730355,247.77991631158176,300.61734558059953,0,2,0.29173474348597117,0.29082539074030744,24.648620704766486,1,0,0,0,1,2.2981865574723996,2.8108572193725125,42.683966730084755,19.77421542009882,24.52397113737358,18,14,1,-12.58561120490564,-52.837429269017775,2,0.0009093527456637274,4,32,1,0
56.49991663854581,47.07786405072065,408.4223601648401,415.12951021186893,2,3,0.3682570308512778,0.3960240373290554,28.062497232122787,3,2,0,0,-2,2.8772112508424854,-10.769871996235254,42.1931156062397,26.51538597543353,18.361825275408954,18,19,0,9.422052587825164,-6.707150047028847,1,-0.027767006477777578,-1,37,1,0
54.96673661337019,53.089582121291855,341.15505889027446,299.5673544976601,2,5,0.6638592523478297,0.29932097053781376,30.46564392048303,2,2,0,1,1,-0.4781692136365563,-5.683184619992779,41.29963999077697,21.04743404414538,20.474396742218065,26,13,1,1.8771544920783327,41.58770439261434,3,0.36453828181001596,13,39,0,0
35.78231910167715,47.6651498878068,349.7829910993447,253.7489259605513,2,1,0.4203319656956837,0.32230453793836955,26.828508670950622,0,0,0,0,-7,2.9938008603261275,3.833006388979361,35.86259090016294,20.66660824020983,24.3271926201163,18,20,0,-11.882830786129645,96.03406513879341,-1,0.09802742775731416,-2,38,1,0
52.369352967987844,53.79014871777888,369.7172996873712,303.0977228408735,1,1,0.3471568818715077,0.5520770687856862,29.003855841774488,0,1,2,0,-1,2.3002744920074143,-2.579256473596777,47.90772824007897,22.902451682065927,21.397822809941488,13,26,0,-1.4207957497910328,66.61957684649775,0,-0.20492018691417846,-13,39,0,0
40.931426267686106,32.734238679115116,297.64896489348496,194.03559292335666,1,2,0.4025317988354799,0.5017498339790413,32.22256095853414,2,1,2,1,0,3.2936660236094655,-7.801018278360585,45.803127937758084,26.588878548409344,18.70478747520012,21,24,0,8.19718758857099,103.6133719701283,1,-0.09921803514356137,-3,45,1,0
54.966628635572285,47.7654806941106,325.83448040761584,343.1106550639107,0,4,0.4049094463262309,0.4256226801506593,26.089779020805796,3,1,0,0,-3,2.349357430878173,-7.757858108925708,43.1224918335909,25.36567885448744,18.98367857639073,20,11,1,7.201147941461684,-17.27617465629487,4,-0.020713233824428412,9,31,0,0
51.096857402064614,30.838403785086232,235.88731044530203,235.74993882671555,0,3,0.3637381603811467,0.4523097180530168,33.08655259720535,2,4,1,2,1,3.638592458777374,-14.723557121866572,45.015883517209055,30.310959471531323,15.327632987246051,24,16,1,20.258453616978382,0.13737161858648506,3,-0.08857155767187008,8,40,0,0
47.767927399265965,43.973487782822446,353.49691701344057,353.2733805082904,1,3,0.49902794750659185,0.300305673517241,21.078680369496446,2,1,0,0,0,2.8801490806344012,-10.607090744950096,41.82098353281259,24.942592173238584,19.937556907395816,30,15,1,3.794439616443519,0.22353650515015033,2,0.19872227398935083,15,45,0,0
40.93401893944126,57.68300918590733,367.750385945218,408.4210739362069,0,0,0.4539453427929403,0.3901901199012846,37.36377227974883,1,1,0,1,0,2.118121104955936,-0.4574802910879665,42.57596814508429,18.428403835945435,25.6897172690105,24,29,0,-16.74899024646607,-40.67068799098888,0,0.0637552228916557,-5,53,1,1
52.351610704103436,48.56870228555618,345.24619985416126,319.85919073246225,0,1,0.43734555791527835,0.45332930321467896,30.85062304953208,0,0,0,1,-1,3.0272647048188785,-1.530781477303103,47.716964780399245,25.086479062012113,19.940785642806766,26,21,1,3.782908418547258,25.38700912169901,1,-0.01598374529940061,5,47,1,1
43.92982979895374,51.0943837030578,303.1824125927202,423.00445519678834,0,2,0.31881973116773255,0.4873671141077056,29.010528996559582,2,2,3,0,-3,2.372581115622523,4.052886401008343,43.74372554216472,21.366506022473388,23.006075093149136,19,19,0,-7.164553904104061,-119.82204260406814,2,-0.16854738293997307,0,38,1,0
39.888869711134184,47.07377955323405,408.6372914906114,325.05296308080955,0,1,0.37736523071126804,0.6311402430755015,25.571582181599915,0,2,0,0,6,4.848956094945345,-1.8534693656104677,45.363192630962175,23.837181339157382,23.01177475578796,18,23,0,-7.184909842099863,83.58432840980186,1,-0.2537750123642335,-5,41,1,0
43.968696040443994,50.728894022049026,374.8809253461043,363.0033278205275,1,0,0.3106706778535409,0.4536249944484216,25.483792915131083,0,0,1,0,-3,2.8501220332375383,-0.116455747175084,43.93325782702317,21.95726659838813,22.89285543484941,19,22,0,-6.760197981605032,11.877597525576789,-1,-0.14295431659488067,-3,41,1,0
68.45818668738903,35.80280726429771,418.0148051788008,340.15719629654035,0,0,0.40596172944337905,0.38421891675280717,24.995545694458787,3,1,0,0,0,3.7109599682034915,-18.257888235545867,37.03144922004006,33.85446620666906,11.85649376153443,40,14,1,32.65537942309132,77.85760888226048,0,0.021742812690571878,26,54,0,1
48.55812517626662,47.77649086730973,340.3463325216058,332.97777889765206,1,1,0.412146426498721,0.2407344395240482,32.97305637609086,0,3,0,0,-3,3.2110174672026184,-3.6734423814047106,50.64764797604485,24.429875073710548,20.781142393492072,29,27,1,0.7816343089568889,7.368553623953744,0,0.17141198697467283,2,56,1,1
48.556009754408706,53.040216996941695,166.63693943244297,395.31988672118,0,2,0.3054574370312735,0.3537539050642778,34.57226361155968,2,1,0,1,0,2.931019339654208,-1.0948809939468573,49.761388021375254,22.67544131174497,22.255578027909237,26,16,1,-4.484207242532989,-228.68294728873704,2,-0.0482964680330043,10,42,0,0
65.157047945082,53.036690916630974,485.3821100296643,222.0122371958717,1,3,0.4179246980161081,0.3380611228536326,39.19387544693933,1,2,0,0,-3,3.748034725961725,-7.578266511423612,43.370176533408845,28.141734693928015,17.60630003203371,40,27,1,12.120357028451025,263.3698728337926,2,0.0798635751624755,13,67,0,1
39.89299313060901,47.07155164551408,400.4958884912213,378.59343678705994,4,1,0.5165845170054595,0.24904347019284348,40.42390986783808,1,1,0,0,3,3.663737213888021,4.426155701009182,34.81377524649612,22.6537408297146,23.00999638417342,23,25,0,-7.17855851490507,21.902451704161365,-3,0.26754104681261603,-2,48,1,1
65.7071242479444,53.02963875600952,480.3970807660826,200.85813605697047,2,2,0.3030001600868925,0.48707297743456346,29.214955202894842,1,1,0,0,0,1.7259310150466762,-10.377188240831334,49.36332077578899,26.275626952788446,17.45030406225823,27,23,1,12.677485491934888,279.5389447091121,0,-0.18407281734767095,4,50,1,1
64.61181083719535,45.32282962038854,401.1939591173001,301.1222275150162,0,1,0.3487449300083582,0.36717717050209897,30.936858930146084,2,2,0,1,6,3.9198275101476634,-15.012955693769447,46.13710305596461,30.32074225085357,15.599085259294093,29,19,1,19.28898121680681,100.07173160228388,1,-0.01843224049374076,10,48,0,1
57.68773385556819,64.61045699319473,407.18689061370793,389.6775410555384,1,2,0.46619444546034944,0.42008779709312455,23.164929443281682,3,2,2,1,2,2.5236222990306327,-3.1283862656024937,41.65939781609465,21.585259820495203,22.93836247853543,27,12,1,-6.922723137626541,17.509349558169504,1,0.04610664836722489,15,39,0,0
43.96007090416278,45.356948801250155,324.7896353094079,379.70105754962196,2,4,0.39150959678509556,0.3440901443863545,28.92545576645079,1,1,0,0,2,2.930977485003772,-2.2735903425123856,47.155204076319194,23.539851673819307,21.391125811184466,20,33,0,-1.3968778970873785,-54.91142224021405,2,0.04741945239874107,-13,53,0,1
43.9032777595776,50.74951401249895,327.13356066179847,373.913783119364,0,1,0.19855195698875883,0.35937929485241804,30.758883534232233,1,2,0,1,5,3.2296279301636535,2.160183314313005,42.730801037515235,22.312681779345674,22.916946150817978,26,18,1,-6.846236252921351,-46.780222457565515,1,-0.16082733786365921,8,44,0,0
65.13995613398241,53.82917052286378,338.01529553362,299.53271529184025,2,0,0.6213603711138433,0.34274196016817127,34.50701276770481,1,0,0,0,3,3.4904195717027666,-5.928480311436192,45.921139050609185,27.657439542815982,17.832980028886784,31,9,1,11.310785611118632,38.48258024177977,-2,0.2786184109456721,22,40,0,0
45.357033802413866,64.60504161719228,381.1612499665075,434.8366380064164,1,3,0.2977808481946004,0.2876347458176595,30.61698925493627,0,0,0,0,-2,3.463723857390432,8.856666098082119,44.4364826237143,19.074281669252475,26.389442188137956,15,25,0,-19.24800781477842,-53.67538803990891,2,0.010146102376940858,-10,40,0,0
51.08510733178227,56.54104388415097,258.2809876922845,371.9846748366543,1,2,0.30263467827116286,0.5893643511728478,28.459758952561977,3,5,0,0,0,2.838374254537529,-1.611536530665235,40.25240942413926,22.310712019874295,22.527662234663236,24,23,1,-5.455936552368705,-113.70368714436978,1,-0.28672967290168494,1,47,1,1
57.69009619039862,40.945685962339475,222.45875159109687,246.7860712815094,2,0,0.38727016309220175,0.5018269155832792,33.69853473165107,0,1,0,1,-2,3.2083828079475527,-14.323642357870886,49.56442273508665,28.896817671804115,16.31156513614344,20,5,1,16.744410228059145,-24.327319690412537,-2,-0.11455675249107744,15,25,0,0
38.51722782715207,68.42469290191477,340.8664279827721,324.5072155688904,1,2,0.328645872248872,0.4787180405886201,34.517297750158,2,2,0,0,-2,4.317394065634326,11.658656763962746,39.64305777012397,16.943303844700772,29.374090220933553,16,30,0,-29.907465074762698,16.35921241388172,1,-0.15007216833974812,-14,46,0,1
47.067467148027475,64.59962624118984,405.25603269939535,352.3487773289535,3,2,0.5722178555927192,0.5568532874549693,35.520365416589804,1,2,0,2,0,3.932879084328621,5.563152021052573,42.9890714075285,20.02387453824316,25.909004546085463,19,27,0,-17.532159093162363,52.907255370441874,-1,0.01536456813774989,-8,46,0,1
47.794841155974964,43.95240411635725,230.38532524587762,261.09803577577185,1,2,0.23296791085307597,0.2912094843444714,26.959402910968315,2,2,0,0,3,4.61006746869338,-8.987891435550234,41.39144588546368,26.68594983978634,19.92411762890704,28,13,1,3.842437039617714,-30.712710529894224,1,-0.05824157349139544,15,41,0,0
53.842828154643485,44.48232161270458,442.0840585149871,330.268665933082,1,1,0.5166293272453304,0.24523047868070452,32.51699588757434,0,0,0,0,2,1.363275008700659,-8.047997053960717,33.54277490581151,24.98421684044355,18.379058168257107,25,21,1,9.360506541938904,111.81539258190509,0,0.27139884856462587,4,46,1,1
38.519877934603294,45.35541472646043,355.0477690945818,273.0863570211756,0,1,0.4275824705316884,0.4512300969310157,25.124109909855495,2,1,2,1,2,3.0677535727621628,4.076724829551787,49.81587479500369,22.153803271042165,22.91395030172,18,21,0,-6.8355367918571375,81.96141207340617,1,-0.02364762639932727,-3,39,1,0
40.94957496997221,68.41273083567395,446.07795959967547,388.9644629128387,2,1,0.5254173048589497,0.47656546865633376,32.804690969243595,3,1,0,0,2,1.9104069017053473,10.494783334718708,35.296846447290484,15.220723259308858,28.68968364239649,17,27,0,-27.463155865701744,57.113496686836754,-1,0.048851836202615906,-10,44,0,0
39.903988915875196,52.97674755134864,327.3787454296581,540.1813486264042,4,0,0.38311068212833016,0.22288615836117084,30.683883886272877,1,3,1,0,1,2.696968359001971,5.011697402362177,46.21715821283808,20.036595941069407,24.660372417932564,21,27,0,-13.072758635473441,-212.80260319674608,-4,0.16022452376715932,-6,48,1,1
40.95087130584979,32.70660035285753,233.23595038857593,329.37041056908174,2,4,0.40258612781135217,0.29138098239196625,32.05416283265406,2,2,1,0,3,2.9031141703849253,-6.77741251354896,53.904933241650006,26.21151003722276,18.691604133162166,21,20,1,8.24427095299226,-96.13446018050581,2,0.11120514541938592,1,41,1,0
53.85258360591471,45.377625865490025,438.95294191062817,215.57155007462455,0,5,0.4452123586801072,0.2565425974013627,28.998725153068026,1,2,0,0,1,3.5792901443048852,-6.1225336098337735,40.170632357805985,26.952278311623797,18.627011832681088,21,25,0,8.474957740424685,223.38139183600362,5,0.18866976127874452,-4,46,1,1
44.472251002425914,43.872300380305425,290.58287314481714,385.5141750769825,1,2,0.33695916284997646,0.48081493162206096,36.86280733757755,1,1,0,1,-1,2.565174238089755,-2.312643949741039,42.15762539328482,23.73316041228349,20.832013825806264,25,20,1,0.5999506221204882,-94.93130193216535,1,-0.1438557687720845,5,45,1,0
57.69442713758774,47.45874407787246,426.3291893821724,227.4443035025543,2,1,0.28242452405124474,0.3859665420256918,31.511845839747497,1,1,1,0,0,4.689636997694697,-17.42833768363514,44.692448039406706,28.555628254414977,18.134008743279722,24,14,1,10.235683059715278,198.88488587961808,-1,-0.10354201797444706,10,38,0,0
50.78250599721882,43.94377898007604,405.0517374891769,345.5241827080077,2,0,0.43513081095932743,0.33880694994574834,28.368707655725824,1,1,0,1,7,3.86531690202038,-6.52926821802744,55.837314971751546,26.780160466820355,19.085156435200023,23,12,1,6.83872701714278,59.527554781169215,-2,0.09632386101357909,11,35,0,0
56.56407514168986,50.78456799626381,363.01961487486653,303.0609675858034,4,0,0.5297584250070587,0.26277785512832114,28.58793577309775,3,1,2,2,8,3.2513056408063803,-2.317206995193028,47.48254686621383,25.869567641525673,19.381737999280706,32,27,1,5.779507145426052,59.95864728906315,-4,0.2669805698787376,5,59,1,1
43.94186228312466,35.835374100362124,342.3606996500146,334.67499677097175,1,2,0.3932825664108286,0.2307012739166135,32.39971491998482,2,0,1,0,-7,0.47428136639751184,-6.70486183102356,40.83055674120077,23.744098057571023,18.73018330882649,18,11,1,8.106488182762533,7.6857028790428785,1,0.1625812924942151,7,29,1,0
45.38648746444997,43.940903934648965,319.600096874731,379.60282667298395,1,0,0.2422831780839096,0.35503105978371735,33.95747775312852,0,1,1,1,4,2.3865973364590602,-3.285795534854525,43.68934251632007,23.791360724803344,20.595236611655718,27,25,1,1.4455835298010058,-60.00272979825297,-1,-0.11274788169980776,2,52,1,1
38.527165730094175,64.58067242518128,354.4806118383666,366.93406879728246,2,1,0.2797474373720328,0.525983117032049,26.548378644998007,1,1,1,1,0,2.453755551747517,13.531344580546808,45.120366866001575,16.15877367712313,28.29498187462439,17,42,0,-26.0535066950871,-12.453456958915865,-1,-0.24623567966001625,-25,59,0,1
48.496777942387176,43.93898723769759,320.4105420861574,219.76555010395558,3,2,0.36942083063804176,0.4771848331367162,32.3014785087695,0,0,0,0,5,2.8021953141034937,-1.7533163848963866,42.17461819821791,25.078376711416578,19.723818602686915,34,20,1,4.557790704689587,100.64499198220184,-1,-0.10776400249867446,14,54,0,1
65.6380585734017,35.8322934421188,350.75237301131176,341.12810843517275,1,0,0.5623920057786139,0.48448400106914336,32.22492003760264,2,3,0,0,2,2.548590342399361,-20.33467700454644,41.19175167304334,31.894204579158572,12.65438576324079,23,16,1,29.805765131282897,9.624264576139012,-1,0.07790800470947057,7,39,1,0
57.697576917361644,40.958001153176475,275.7043166913434,325.59658750583446,1,4,0.39893884673386387,0.33704688968799823,36.42938230407997,4,3,0,0,1,2.4052237454443377,-11.81954002034715,46.55089067502451,28.092304959416186,16.312918786028153,27,13,1,16.73957576418517,-49.89227081449104,3,0.06189195704586564,14,40,0,0
50.799001989578755,44.45546665196146,227.51529499704998,384.0378307103877,1,4,0.4221006726853454,0.39341279284996966,29.210281845431844,1,4,0,0,0,2.026250352041924,-4.6411551003361975,45.303583110815474,24.80244024657477,19.223810105467155,29,21,1,6.343535337617297,-156.52253571333773,3,0.02868787983537574,8,50,0,1
30.779376559997864,32.694623744812574,367.4049402334549,225.75772775959803,1,1,0.3621439867925334,0.38478044481324036,26.49989836937502,0,0,0,0,3,3.826994389117318,-7.088128296195468,39.18187641600625,24.290725177369197,21.53626921174812,27,27,0,-1.9152471848147101,141.64721247385688,0,-0.022636458020706962,0,54,1,1
65.62743308501051,65.07891395148386,386.93188325282256,523.4643203805584,1,1,0.3973688991600851,0.45566710159393226,26.73029929591535,2,2,0,1,-1,4.792155910760632,-6.847237248433915,46.107159209012295,25.945741268148097,20.846414642612537,18,24,0,0.5485191335266535,-136.53243712773588,0,-0.058298202433847146,-6,42,1,0
53.87989886947413,38.531803418133826,419.51490251162477,342.49652042954824,4,2,0.3134182462381103,0.42886263782788475,36.70218957417794,4,1,0,0,3,3.7730999415388715,-10.28646610526568,45.361757860641276,29.070566667914157,16.702533273624713,26,18,1,15.348095451340306,77.01838208207653,-2,-0.11544439158977443,8,44,0,0
65.07403057688397,65.62212034081492,390.07652285377117,343.4193974730853,2,0,0.3302167853887542,0.3158380659069976,26.18558154792121,3,2,2,0,0,2.5132429914907153,-8.049972635479806,47.648118118748975,23.359777857590053,21.153465133900664,28,12,1,-0.5480897639309461,46.65712538068584,-2,0.014378719481756619,16,40,0,0
52.91327810575558,54.9653868908964,363.5934829362742,323.1347269683269,3,1,0.4984986559886637,0.3061559756224168,32.4432393350191,1,2,0,1,1,2.831203213297855,-1.0803147019261707,49.42575261101271,23.256612753458427,21.574590459839428,19,22,0,-2.052108785140817,40.4587559679473,-2,0.1923426803662469,-3,41,1,0
39.9170464108788,44.445396041682784,340.4961787721213,236.5786592176948,3,2,0.3740356980785342,0.37097016285090634,27.08798823508346,2,1,0,0,-5,2.704458759853451,0.9042898113684652,41.355182442527884,22.436520863228335,22.267937896625117,25,14,1,-4.528349630803987,103.91751955442652,-1,0.003065535227627869,11,39,0,0
35.8253619610713,43.92940375294068,348.2414734717783,268.3637667536496,2,1,0.22003714191182058,0.23211851152726024,28.948866444070127,0,0,0,1,0,4.582593965481593,3.104631971546291,41.06042058449196,23.31346226375817,23.269131701723424,24,16,1,-8.104041791869378,79.8777067181287,-1,-0.012081369615439652,8,40,0,0
32.68817480201914,39.91842088403707,382.3563311533285,361.1152961402484,0,2,0.3381851494966947,0.4954446564487449,26.82175789036578,2,2,1,0,-4,3.0486687368830507,-2.186911515393653,46.761897125713645,22.024199833918033,23.02446890296502,21,18,1,-7.230246082017928,21.24103501308008,2,-0.1572595069520502,3,39,1,0
47.38819595341279,38.535778579310666,326.9087559596678,254.72238840034896,3,1,0.4544206258628927,0.34053165534427016,35.22387966930876,1,2,1,1,8,1.8109887176199655,-8.464196776314399,42.1681540812103,25.28966558236856,18.521323135251407,26,25,1,8.852417374102124,72.18636755931885,-2,0.11388897051862257,1,51,1,1
45.40864146184983,35.8230514673888,318.25485007890586,327.8885588066572,1,2,0.38839772228460806,0.31143942848311057,32.097058710572675,2,2,0,0,0,4.615375689469442,-8.441582537390872,47.33370281722784,28.29934088791853,18.316034801550913,31,16,1,9.585589994461031,-9.633708727751355,1,0.07695829380149749,15,47,0,1
45.29994573952375,52.89212162389123,387.32214619379937,272.97393817304885,1,2,0.40561350311618594,0.3322514246523902,29.637866870783355,2,3,1,0,8,3.723610587228875,3.1939961686697904,43.616588856608914,22.597801339605983,23.125809247622893,25,31,0,-7.592175884367478,114.34820802075052,1,0.07336207846379572,-6,56,1,1
53.89745868176234,40.96642733638074,486.46777473918326,243.44349742824846,1,5,0.3010146252056054,0.35148793281901436,29.32471310723996,1,4,1,0,-4,3.3672873134013406,-7.683071977467744,47.37166399316072,27.987976090108187,17.379311223293154,20,15,1,12.931031345381598,243.0242773109348,4,-0.05047330761340896,5,35,1,0
35.8884850352564,54.96517093530059,314.08132999459997,431.03211480909744,0,0,0.48268237486367144,0.30033046118915097,26.276475223226385,2,2,0,1,0,1.879577340088383,8.142782882912494,35.60815843434441,17.538105288076007,26.341472052012374,15,25,0,-19.07668590004419,-116.95078481449747,0,0.18235191367452047,-10,40,0,0
57.703482754437715,32.68264713676762,418.61088296714763,275.26670426529415,2,2,0.34019132494981713,0.36668495709730414,26.992122673044722,0,1,2,0,-6,1.4952796259689978,-17.63216787259564,37.440422055517686,29.501113598916625,13.994166027052373,24,10,1,25.020835617670095,143.34417870185348,0,-0.026493632147487012,14,34,0,0
45.297536909959035,35.81920064458464,327.89159074937436,311.0547994919104,1,1,0.32911778730422625,0.26282361171643165,28.77247540525051,2,0,0,2,4,3.8313492670632545,-6.712261030573991,47.05262838525152,27.485283421368088,18.34606584569517,31,16,1,9.478336265374395,16.83679125746397,0,0.0662941755877946,15,47,0,1
52.19488737312449,55.45164841460053,354.86599163374296,354.5475826559226,4,1,0.5730536933266834,0.47072870397174554,29.21655671964865,1,2,0,1,1,1.8592205913141093,0.20775420399344213,40.63925794759296,21.94732749970082,21.91189309161329,15,17,0,-3.2567610414760395,0.31840897782035427,-3,0.10232498935493789,-2,32,1,0
47.356841231430714,38.54107879421313,377.2623405447372,301.99456444120426,1,0,0.36015273099319156,0.31666045639106527,30.51764503310239,3,1,0,1,2,1.590306230466533,-2.860763288189222,44.03499487162468,25.05871971288746,18.531586517579075,23,19,1,8.815762437217586,75.26777610353292,-1,0.04349227460212629,4,42,1,0
35.897797836447566,45.2957302877855,331.7258695374201,310.93716967206484,1,0,0.4454345426913549,0.2609791581017642,29.85601835209103,2,1,3,0,0,2.0618226245722946,-0.02477421650205347,45.38118243906566,20.43040153819767,23.631421086374623,21,16,1,-9.397932451337937,20.788699865355284,-1,0.1844553845895907,5,37,1,0
39.925980486407575,52.18601624118229,357.65908361971685,403.4172639550888,1,2,0.33310852659031814,0.4014552223236943,35.04082962431535,0,2,1,0,4,2.9816965159785105,1.1776647091401022,49.22426823792317,20.54888650464159,24.43281001133692,21,20,1,-12.260035754774712,-45.75818033537195,1,-0.06834669573337615,1,41,1,0
47.84010520134919,51.05975191696247,446.4853565600402,440.30812034055856,1,0,0.551870852879309,0.41479939482290307,36.51603841339707,0,2,3,2,-2,2.810197480252579,2.370955432807364,44.60462258589864,22.90869639988086,21.90150108037172,26,29,0,-3.2196467156132798,6.177236219481642,-1,0.13707145805640597,-3,55,1,1
43.803707611917055,50.842303969523584,278.6154339227882,508.2211351393845,4,2,0.3606355620681005,0.49826520985988576,29.1821800812591,1,2,0,2,-7,1.5519436279593104,5.7620084922583885,47.34204947645074,20.58113664782948,22.97080698012983,16,21,0,-7.038596357606529,-229.6057012165963,-2,-0.13762964779178527,-5,37,1,0
47.842551906504546,55.453704833974804,293.3896382618942,306.0925426702978,0,3,0.4813468142755769,0.47094836219071784,33.017165319254296,4,1,0,0,6,2.5900394961472264,-0.7050536197637665,43.358193377591064,21.458916676455555,23.131122819691672,19,20,0,-7.611152927470258,-12.702904408403583,3,0.010398452084859067,-1,39,1,0
53.91892067455903,52.174188065259344,400.44036231408995,322.69969527986837,0,1,0.41608911128143705,0.30743414115178885,26.240387595564542,4,1,0,2,2,3.030190787210155,0.07473473909796802,39.79490919073371,24.51871591781407,20.511474869396086,21,20,1,1.7447326092996889,77.74066703422159,1,0.1086549701296482,1,41,1,0
47.84499861165991,68.32181913224383,415.94966389006726,294.7956726235562,3,1,0.47390825801889586,0.3427633513914655,33.55966533026067,1,0,0,0,3,3.0079642826473303,6.580485112214969,45.06948020813575,18.27445453688383,26.7335097457635,18,29,0,-20.47682052058392,121.15399126651107,-2,0.13114490662743034,-11,47,0,1
68.31942671899567,47.84622196423759,397.5022013081199,282.9148721385835,0,1,0.4062662505603249,0.47843459746235256,27.345118492081152,3,1,0,0,-3,2.672105283487082,-9.868855537851784,48.37696689245345,29.404602614819343,15.267502668667738,36,12,1,20.47320475475808,114.58732916953636,1,-0.07216834690202767,24,48,0,1
